date,admin1,market,latitude,longitude,yam,gari_yellow,gari_white,rice_local,maize_white,maize_yellow,cpi,fuel_price,temperature,rainfall
10/1/2019,Borno,Baga Road,11.87,13.12,316,168.56,107.84,265.19,86.61,85.52,267.51,59.71,25.87,14
11/1/2019,Borno,Baga Road,11.87,13.12,316,126.52,115.5,267.78,89.86,90.3,267.51,63.21,27.26,2.78
1/1/2020,Borno,Baga Road,11.87,13.12,316,145.85,115.1,273.7,86.07,89.61,302.94,63.65,25.81,0.04
2/1/2020,Borno,Baga Road,11.87,13.12,215.6,141.62,121.28,273.7,88.08,90.84,302.94,55.66,27.25,0.02
3/1/2020,Borno,Baga Road,11.87,13.12,215.6,183.67,174.12,285.56,98.18,99.2,302.94,32.01,27.78,2.98
4/1/2020,Borno,Baga Road,11.87,13.12,217.6,191.83,171.93,307.04,106.77,107.39,302.94,18.38,27.6,3.55
5/1/2020,Borno,Baga Road,11.87,13.12,217.6,194.47,207.43,342.22,112.97,113.27,302.94,29.38,27.38,5.87
6/1/2020,Borno,Baga Road,11.87,13.12,338.4,212.56,175.43,428.52,146.17,147.78,302.94,40.27,26.32,10.46
7/1/2020,Borno,Baga Road,11.87,13.12,338.4,183.67,224.74,380,165.97,164.58,302.94,43.24,24.96,8.83
8/1/2020,Borno,Baga Road,11.87,13.12,271.6,215.1,215.94,387.04,181.86,187.25,302.94,44.74,24.42,0.37
9/1/2020,Borno,Baga Road,11.87,13.12,266.8,243.16,200,392.96,184.99,182.38,302.94,40.91,25.32,10.6
10/1/2020,Borno,Baga Road,11.87,13.12,292,220,241.65,392.96,146.19,147.74,302.94,40.19,26.09,3.36
12/1/2020,Borno,Baga Road,11.87,13.12,246.4,238.76,222.66,402.96,148.48,152.15,302.94,49.99,27.02,0.85
1/1/2021,Borno,Baga Road,11.87,13.12,240.4,261.15,239.05,402.22,171.74,168.6,354.3,54.77,27.04,0.45
2/1/2021,Borno,Baga Road,11.87,13.12,240.4,232.5,234.55,404.44,193.71,187.5,354.3,62.28,27.65,0.55
4/1/2021,Borno,Baga Road,11.87,13.12,240.4,284.25,302.77,420,193.4,191.28,354.3,64.81,27.75,4.05
5/1/2021,Borno,Baga Road,11.87,13.12,195.2,289.17,289.72,420,194.66,197,354.3,68.53,27.42,2.78
6/1/2021,Borno,Baga Road,11.87,13.12,228,335.83,321.47,428.52,218.6,226.02,354.3,73.16,26.56,6.56
7/1/2021,Borno,Baga Road,11.87,13.12,228,371.17,331.84,434.44,244.18,249.17,354.3,75.17,25.57,8.02
9/1/2021,Borno,Baga Road,11.87,13.12,228,355.25,294.37,428.52,234.98,235.19,354.3,74.49,25.76,9.2
10/1/2021,Borno,Baga Road,11.87,13.12,220.4,299.61,296.57,437.78,196.42,191.35,354.3,83.54,26.49,6.21
11/1/2021,Borno,Baga Road,11.87,13.12,220.4,289.47,256.11,437.41,189.8,189.52,354.3,81.05,27.02,6.92
12/1/2021,Borno,Baga Road,11.87,13.12,206,302.38,251.46,428.52,199.84,198.6,354.3,74.17,27.03,0.04
1/1/2022,Borno,Baga Road,11.87,13.12,206,342.39,275.91,428.52,233.54,230,421.07,86.51,26.07,0.97
2/1/2022,Borno,Baga Road,11.87,13.12,206,280.84,282.68,437.78,234.08,228.83,421.07,97.13,27.29,0.24
3/1/2022,Borno,Baga Road,11.87,13.12,206,271.29,290,455.56,226.95,225.94,421.07,117.25,27.92,1.6
4/1/2022,Borno,Baga Road,11.87,13.12,139.6,316.63,270.48,482.22,221.52,226.17,421.07,104.58,27.28,6.46
2/1/2023,Borno,Baga Road,11.87,13.12,139.6,309.28,280.48,657.04,195.55,198.94,524.91,82.58,27.39,0.62
3/1/2023,Borno,Baga Road,11.87,13.12,207.2,309.28,280.48,657.04,195.55,198.94,524.91,78.43,27.61,3.21
4/1/2023,Borno,Baga Road,11.87,13.12,207.2,309.28,280.48,745.19,195.55,198.94,524.91,84.64,27.65,6
5/1/2023,Borno,Baga Road,11.87,13.12,207.2,309.28,280.48,765.19,195.55,198.94,524.91,75.47,27.82,3.31
6/1/2023,Borno,Baga Road,11.87,13.12,207.2,309.28,280.48,772.96,195.55,198.94,524.91,74.84,26.41,10.62
7/1/2023,Borno,Baga Road,11.87,13.12,347.74,183.67,150,774.19,116.3,119,524.91,80.11,26.04,7.86
8/1/2023,Borno,Baga Road,11.87,13.12,601.94,183.67,150,879.33,116.3,119,524.91,86.15,25.72,4.35
9/1/2023,Borno,Baga Road,11.87,13.12,601.94,309.28,280.48,903.09,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Borno,Baga Road,11.87,13.12,643.87,309.28,280.48,903.09,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Borno,Baga Road,11.87,13.12,620.77,183.67,150,934.47,116.3,119,524.91,82.94,27.22,3.86
1/1/2024,Borno,Baga Road,11.87,13.12,800,309.28,280.48,934.47,195.55,198.94,609.92,80.12,27.48,0.18
6/1/2023,Borno,Bama,11.52,13.69,400,309.28,280.48,666.67,195.55,198.94,524.91,74.84,26.41,10.62
7/1/2023,Borno,Bama,11.52,13.69,400,183.67,150,739.54,116.3,119,524.91,80.11,26.04,7.86
8/1/2023,Borno,Bama,11.52,13.69,400,183.67,150,824.07,116.3,119,524.91,86.15,25.72,4.35
9/1/2023,Borno,Bama,11.52,13.69,593.04,309.28,280.48,911.43,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Borno,Bama,11.52,13.69,625.16,309.28,280.48,859.32,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Borno,Bama,11.52,13.69,625.16,183.67,150,846.98,116.3,119,524.91,82.94,27.22,3.86
1/1/2024,Borno,Bama,11.52,13.69,625.16,309.28,280.48,948.03,195.55,198.94,609.92,80.12,27.48,0.18
7/1/2023,Borno,Banki,11.54,13.7,692.31,183.67,150,688.89,116.3,119,524.91,80.11,26.04,7.86
8/1/2023,Borno,Banki,11.54,13.7,692.31,183.67,150,792.11,116.3,119,524.91,86.15,25.72,4.35
9/1/2023,Borno,Banki,11.54,13.7,692.31,309.28,280.48,828.7,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Borno,Banki,11.54,13.7,800,309.28,280.48,851.85,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Borno,Banki,11.54,13.7,1000,183.67,150,851.85,116.3,119,524.91,82.94,27.22,3.86
1/1/2024,Borno,Banki,11.54,13.7,1000,309.28,280.48,1049.38,195.55,198.94,609.92,80.12,27.48,0.18
9/1/2023,Yobe,Bayantasha,11.74,11.96,600,309.28,280.48,740.74,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Yobe,Bayantasha,11.74,11.96,600,309.28,280.48,777.78,195.55,198.94,524.91,90.6,26.81,7.08
12/1/2023,Yobe,Bayantasha,11.74,11.96,600,183.67,150,777.78,116.3,119,524.91,77.63,27.07,0.12
1/1/2024,Yobe,Bayantasha,11.74,11.96,988.33,309.28,280.48,777.78,195.55,198.94,609.92,80.12,27.48,0.18
1/1/2015,Borno,Biu,10.61,12.19,150,140,128,140,39,41.6,158.93,47.76,24.91,0.06
2/1/2015,Borno,Biu,10.61,12.19,150,140,128,140,39,41.6,158.93,58.1,27.22,1.35
3/1/2015,Borno,Biu,10.61,12.19,150,140,128,125.6,39,41.6,158.93,55.89,27.44,6.3
4/1/2015,Borno,Biu,10.61,12.19,150,140,128,125.6,45.5,50,158.93,59.52,27.5,2.4
5/1/2015,Borno,Biu,10.61,12.19,165,140,155,125.6,45.5,46,158.93,64.08,27.31,3.95
8/1/2015,Borno,Biu,10.61,12.19,165,128,155,140,45.5,46,158.93,46.52,25.12,1.94
9/1/2015,Borno,Biu,10.61,12.19,190,128,128,140,49.2,41.6,158.93,47.62,25.42,5.22
10/1/2015,Borno,Biu,10.61,12.19,190,128,128,140,49.2,45.75,158.93,48.43,26.3,4.46
11/1/2015,Borno,Biu,10.61,12.19,190,108,128,140,49.2,42.5,158.93,44.27,27.02,1.84
12/1/2015,Borno,Biu,10.61,12.19,190,96,96,133.6,49.2,46.6,158.93,38.01,24.86,0.06
1/1/2016,Borno,Biu,10.61,12.19,167.6,96,96,140,49.2,52.75,183.88,30.7,26.01,0.73
2/1/2016,Borno,Biu,10.61,12.19,262.5,96,96,140,49.2,52.75,183.88,32.18,27.34,0.07
3/1/2016,Borno,Biu,10.61,12.19,262.5,108,96,140,68,52.75,183.88,38.21,28.13,4.11
4/1/2016,Borno,Biu,10.61,12.19,262.5,108,96,140,67.4,66,183.88,41.58,27.96,3.42
5/1/2016,Borno,Biu,10.61,12.19,150.5,108,105.8,140,84.75,66,183.88,46.74,27.18,5.7
6/1/2016,Borno,Biu,10.61,12.19,150.5,115.2,119.68,140,103.8,66,183.88,48.25,26.04,6.07
7/1/2016,Borno,Biu,10.61,12.19,150.5,159.5,119.68,140,106,106.6,183.88,44.95,25.33,4.15
8/1/2016,Borno,Biu,10.61,12.19,228.6,159.5,119.68,278.24,146.08,144.48,183.88,45.84,25.14,3.72
9/1/2016,Borno,Biu,10.61,12.19,287.5,152,119.68,263.8,155.55,165.2,183.88,46.57,25.49,12.87
10/1/2016,Borno,Biu,10.61,12.19,233,152,152,216,95.75,100.6,183.88,49.52,26.48,8.92
11/1/2016,Borno,Biu,10.61,12.19,233,158.4,152,216,95.75,106.28,183.88,44.73,27.47,1.52
12/1/2016,Borno,Biu,10.61,12.19,387.5,175,152,269,105,106.28,183.88,53.31,27.18,0.23
1/1/2017,Borno,Biu,10.61,12.19,375,220,152,269,124.2,106.28,214.23,54.58,26.89,0.12
2/1/2017,Borno,Biu,10.61,12.19,262.5,220,200,263,132.6,130.2,214.23,54.87,27.41,0.39
3/1/2017,Borno,Biu,10.61,12.19,370,212,200,320,131.84,137.44,214.23,51.59,27.79,2.45
4/1/2017,Borno,Biu,10.61,12.19,115.2,205,200,320,136.8,142.2,214.23,52.31,27.87,2.88
5/1/2017,Borno,Biu,10.61,12.19,144,200,196,315.2,144,142.2,214.23,50.33,27.5,6.26
6/1/2017,Borno,Biu,10.61,12.19,151.2,215,200,309,144,142.2,214.23,46.37,26.47,10.85
7/1/2017,Borno,Biu,10.61,12.19,221.2,207.5,195,304,144,159.8,214.23,48.48,25.3,7.82
8/1/2017,Borno,Biu,10.61,12.19,221.2,177.84,182.24,297.92,146.56,163.52,214.23,51.7,24.8,3.57
9/1/2017,Borno,Biu,10.61,12.19,114,177.84,182.24,309.8,137.6,163.52,214.23,56.15,25.32,5.23
10/1/2017,Borno,Biu,10.61,12.19,104,154,149.94,237,114.8,134.8,214.23,57.51,26.33,4.3
11/1/2017,Borno,Biu,10.61,12.19,71.6,147.07,149.94,220.64,88.16,134.8,214.23,62.71,26.85,1.89
12/1/2017,Borno,Biu,10.61,12.19,83.6,147.07,155.82,220.64,83.2,99.6,214.23,64.37,26.64,1.73
2/1/2018,Borno,Biu,10.61,12.19,105.6,147.07,155.82,242.2,83.3,99.6,240.14,65.32,27.43,1.63
3/1/2018,Borno,Biu,10.61,12.19,105.6,131.82,131.46,245.8,84.5,100.8,240.14,66.02,27.47,1.4
4/1/2018,Borno,Biu,10.61,12.19,116.8,156.18,131.46,245.8,90,99,240.14,72.11,27.43,1.53
5/1/2018,Borno,Biu,10.61,12.19,218.4,174,131.46,245.8,92.6,99,240.14,76.98,26.9,6.12
7/1/2018,Borno,Biu,10.61,12.19,218.4,174,155.08,245.8,93.95,98.25,240.14,74.25,25.39,7.42
8/1/2018,Borno,Biu,10.61,12.19,218.4,147.14,149.07,295.68,97.36,106,240.14,72.53,25.11,5.18
9/1/2018,Borno,Biu,10.61,12.19,316.8,130.18,149.07,306.8,97.36,106,240.14,78.89,25.69,9.09
10/1/2018,Borno,Biu,10.61,12.19,268,119.63,149.07,235.96,81.88,78.64,240.14,81.03,26.42,6.72
11/1/2018,Borno,Biu,10.61,12.19,268,119.63,149.07,231.7,81.88,61.65,240.14,64.75,27.26,3.6
12/1/2018,Borno,Biu,10.61,12.19,268,111.58,149.07,233.5,60.4,61.8,240.14,57.36,26.78,0.33
1/1/2019,Borno,Biu,10.61,12.19,261.2,115.12,175.68,235.96,66.42,59.5,267.51,59.41,27.29,1.8
2/1/2019,Borno,Biu,10.61,12.19,272.8,222.38,175.68,224.07,74.42,65.98,267.51,63.96,27.67,2.85
3/1/2019,Borno,Biu,10.61,12.19,272.8,222.41,341.1,250.35,78.29,89.41,267.51,66.14,27.89,1.9
4/1/2019,Borno,Biu,10.61,12.19,284.8,108.3,341.1,250.35,78.29,77.98,267.51,71.23,28.09,3.12
5/1/2019,Borno,Biu,10.61,12.19,323.6,99.4,216.02,261.11,65.05,77.98,267.51,71.32,27.48,6.39
6/1/2019,Borno,Biu,10.61,12.19,332.4,210.89,92.1,261.76,61.12,77.98,267.51,64.22,26.27,10.25
7/1/2019,Borno,Biu,10.61,12.19,362,102,88,261.76,61.8,77.98,267.51,63.92,25.44,6.21
8/1/2019,Borno,Biu,10.61,12.19,459.6,210.71,182.16,243.81,66.8,77.98,267.51,59.04,25.41,2.5
9/1/2019,Borno,Biu,10.61,12.19,345.2,197.16,83.5,244.4,69.75,77.98,267.51,62.83,25.71,8.94
10/1/2019,Borno,Biu,10.61,12.19,302.8,299.94,92.72,280.8,83.26,77.98,267.51,59.71,25.87,14
11/1/2019,Borno,Biu,10.61,12.19,302.8,88.55,92.72,276.75,62.95,77.98,267.51,63.21,27.26,2.78
12/1/2019,Borno,Biu,10.61,12.19,301.6,94.45,95.15,261.9,65.5,77.98,267.51,67.22,27.04,2.12
1/1/2020,Borno,Biu,10.61,12.19,310.4,177.3,94.15,275.25,64.69,77.98,302.94,63.65,25.81,0.04
2/1/2020,Borno,Biu,10.61,12.19,310.4,177.3,270.96,256.35,69.28,77.98,302.94,55.66,27.25,0.02
3/1/2020,Borno,Biu,10.61,12.19,453.2,205.62,313.55,276.88,78.28,77.98,302.94,32.01,27.78,2.98
4/1/2020,Borno,Biu,10.61,12.19,510.55,218.14,313.55,290.94,84.97,77.98,302.94,18.38,27.6,3.55
5/1/2020,Borno,Biu,10.61,12.19,573.82,209.32,313.55,307.92,90.52,77.98,302.94,29.38,27.38,5.87
7/1/2020,Borno,Biu,10.61,12.19,573.82,121.31,224.74,383.53,177.1,77.98,302.94,43.24,24.96,8.83
8/1/2020,Borno,Biu,10.61,12.19,382.74,315.29,118.5,411.83,168.91,77.98,302.94,44.74,24.42,0.37
9/1/2020,Borno,Biu,10.61,12.19,382.74,230.86,122.21,416.38,189.14,77.98,302.94,40.91,25.32,10.6
10/1/2020,Borno,Biu,10.61,12.19,374.49,118.35,321.04,346.63,189.14,77.98,302.94,40.19,26.09,3.36
11/1/2020,Borno,Biu,10.61,12.19,409.69,340.9,332.85,299.15,115.1,77.98,302.94,42.69,27.08,2.68
12/1/2020,Borno,Biu,10.61,12.19,467.6,221.35,128.39,314.57,120.49,77.98,302.94,49.99,27.02,0.85
1/1/2021,Borno,Biu,10.61,12.19,467.6,243.66,133.34,351.41,157.61,77.98,354.3,54.77,27.04,0.45
3/1/2021,Borno,Biu,10.61,12.19,568.43,171.05,164.13,304.84,164.48,77.98,354.3,65.41,27.5,2.65
4/1/2021,Borno,Biu,10.61,12.19,596.51,163.4,159.54,304.84,164.48,77.98,354.3,64.81,27.75,4.05
5/1/2021,Borno,Biu,10.61,12.19,596.51,163.4,164.2,358.2,124.84,77.98,354.3,68.53,27.42,2.78
9/1/2021,Borno,Biu,10.61,12.19,596.51,196.77,190.14,336.56,155.5,77.98,354.3,74.49,25.76,9.2
1/1/2022,Borno,Biu,10.61,12.19,860.4,187.48,199.79,266.67,121.63,77.98,421.07,86.51,26.07,0.97
2/1/2022,Borno,Biu,10.61,12.19,860.4,187.48,185.58,346.33,147.82,77.98,421.07,97.13,27.29,0.24
3/1/2022,Borno,Biu,10.61,12.19,929.28,210.71,211.98,298.77,154.52,77.98,421.07,117.25,27.92,1.6
6/1/2022,Borno,Biu,10.61,12.19,929.28,224.34,214.17,398.41,177.84,77.98,421.07,122.71,26.14,11.21
8/1/2022,Borno,Biu,10.61,12.19,974.02,239.07,225.08,348.52,165.98,77.98,421.07,100.45,24.64,4.46
9/1/2022,Borno,Biu,10.61,12.19,974.43,250.06,243.88,405.95,161.61,77.98,421.07,89.76,25.28,9.53
10/1/2022,Borno,Biu,10.61,12.19,970.13,251.67,249.29,405.06,149.32,77.98,421.07,93.33,26.25,6.27
1/1/2023,Borno,Biu,10.61,12.19,1235.2,267.2,248.16,441.15,149.32,77.98,524.91,82.5,26.36,0.18
11/1/2016,Borno,Bolori Stores,11.85,13.14,139.6,141.6,145.68,285.56,116.3,124.32,183.88,44.73,27.47,1.52
12/1/2016,Borno,Bolori Stores,11.85,13.14,128.8,141.5,141,303.7,120.72,126.35,183.88,53.31,27.18,0.23
1/1/2017,Borno,Bolori Stores,11.85,13.14,170.88,150,137.5,321.48,139,139.8,214.23,54.58,26.89,0.12
4/1/2017,Borno,Bolori Stores,11.85,13.14,151.6,205,183.5,345.19,150.5,150,214.23,52.31,27.87,2.88
6/1/2017,Borno,Bolori Stores,11.85,13.14,157.2,221.3,199,285.56,150.34,154.3,214.23,46.37,26.47,10.85
6/1/2016,Borno,Budum,11.85,13.16,117.6,123,109.2,292.96,98.6,108.2,183.88,48.25,26.04,6.07
7/1/2016,Borno,Budum,11.85,13.16,147.2,132,119.68,292.96,111.75,119,183.88,44.95,25.33,4.15
8/1/2016,Borno,Budum,11.85,13.16,132.4,132,134.2,314.44,146.08,144.48,183.88,45.84,25.14,3.72
11/1/2016,Borno,Budum,11.85,13.16,80.8,141.6,145.68,314.44,116.3,124.32,183.88,44.73,27.47,1.52
12/1/2016,Borno,Budum,11.85,13.16,99.6,141.5,141,298.52,120.72,126.35,183.88,53.31,27.18,0.23
1/1/2017,Borno,Budum,11.85,13.16,117.6,150,137.5,298.52,139,139.8,214.23,54.58,26.89,0.12
5/1/2017,Borno,Budum,11.85,13.16,111.6,220.6,188.75,298.52,150,150,214.23,50.33,27.5,6.26
6/1/2017,Borno,Budum,11.85,13.16,191.2,221.3,199,321.48,150.34,154.3,214.23,46.37,26.47,10.85
7/1/2017,Borno,Budum,11.85,13.16,161.6,228,212.4,307.04,149.5,158.25,214.23,48.48,25.3,7.82
9/1/2017,Borno,Budum,11.85,13.16,125.2,205,182.24,321.48,137.6,135,214.23,56.15,25.32,5.23
10/1/2017,Borno,Budum,11.85,13.16,125.2,220,150,250,102.5,102.5,214.23,57.51,26.33,4.3
11/1/2017,Borno,Budum,11.85,13.16,117.6,166,149.97,250,96.68,105.58,214.23,62.71,26.85,1.89
12/1/2017,Borno,Budum,11.85,13.16,125.2,151,145,250,95.68,99.02,214.23,64.37,26.64,1.73
1/1/2018,Borno,Budum,11.85,13.16,147.2,230.16,137.73,250,102.13,99.63,240.14,69.08,25.9,0
2/1/2018,Borno,Budum,11.85,13.16,132.4,167.21,146.12,250,100.1,100.42,240.14,65.32,27.43,1.63
3/1/2018,Borno,Budum,11.85,13.16,147.2,153.5,133.44,285.56,100,100.8,240.14,66.02,27.47,1.4
4/1/2018,Borno,Budum,11.85,13.16,147.2,158.09,135.5,278.52,107.45,108.85,240.14,72.11,27.43,1.53
5/1/2018,Borno,Budum,11.85,13.16,382.4,162,133.73,278.52,108.39,110,240.14,76.98,26.9,6.12
6/1/2018,Borno,Budum,11.85,13.16,382.4,137.6,120,303.7,120,116.8,240.14,74.4,26.25,6.44
7/1/2018,Borno,Budum,11.85,13.16,382.4,160,134.05,250,103.75,110,240.14,74.25,25.39,7.42
8/1/2018,Borno,Budum,11.85,13.16,294,147.14,139.2,250,101.6,106,240.14,72.53,25.11,5.18
9/1/2018,Borno,Budum,11.85,13.16,294,143.61,128.65,303.7,100,99.25,240.14,78.89,25.69,9.09
10/1/2018,Borno,Budum,11.85,13.16,274.4,119.63,118.6,297.78,90,90,240.14,81.03,26.42,6.72
12/1/2018,Borno,Budum,11.85,13.16,216.4,137.75,112.5,367.04,85.7,83.75,240.14,57.36,26.78,0.33
1/1/2019,Borno,Budum,11.85,13.16,294,137.75,134.28,367.04,80.81,86.93,267.51,59.41,27.29,1.8
2/1/2019,Borno,Budum,11.85,13.16,294,189.79,136.62,250,82.14,85.3,267.51,63.96,27.67,2.85
3/1/2019,Borno,Budum,11.85,13.16,264.8,183.67,126.01,250,87.15,85.3,267.51,66.14,27.89,1.9
4/1/2019,Borno,Budum,11.85,13.16,294,183.67,138.92,250,86.25,85,267.51,71.23,28.09,3.12
5/1/2019,Borno,Budum,11.85,13.16,323.6,138.81,138.2,267.78,86.31,84.44,267.51,71.32,27.48,6.39
6/1/2019,Borno,Budum,11.85,13.16,316,165.29,106.27,267.78,83.33,80,267.51,64.22,26.27,10.25
7/1/2019,Borno,Budum,11.85,13.16,308.8,117.55,100,255.56,77.99,80.2,267.51,63.92,25.44,6.21
8/1/2019,Borno,Budum,11.85,13.16,308.8,173.48,105.93,259.26,77.11,79.96,267.51,59.04,25.41,2.5
9/1/2019,Borno,Budum,11.85,13.16,291.2,146.07,106.17,259.26,81.82,85.52,267.51,62.83,25.71,8.94
10/1/2019,Borno,Budum,11.85,13.16,289.2,168.56,107.84,273.7,86.61,85.52,267.51,59.71,25.87,14
11/1/2019,Borno,Budum,11.85,13.16,289.2,126.52,115.5,277.78,89.86,90.3,267.51,63.21,27.26,2.78
1/1/2020,Borno,Budum,11.85,13.16,269.6,145.85,115.1,277.78,86.07,89.61,302.94,63.65,25.81,0.04
2/1/2020,Borno,Budum,11.85,13.16,206,141.62,121.28,303.7,88.08,90.84,302.94,55.66,27.25,0.02
3/1/2020,Borno,Budum,11.85,13.16,152.8,183.67,174.12,303.7,98.18,99.2,302.94,32.01,27.78,2.98
4/1/2020,Borno,Budum,11.85,13.16,152.8,191.83,171.93,307.04,106.77,107.39,302.94,18.38,27.6,3.55
5/1/2020,Borno,Budum,11.85,13.16,152.8,194.47,207.43,324.44,112.97,113.27,302.94,29.38,27.38,5.87
6/1/2020,Borno,Budum,11.85,13.16,152.8,212.56,175.43,321.48,146.17,147.78,302.94,40.27,26.32,10.46
7/1/2020,Borno,Budum,11.85,13.16,152.8,183.67,224.74,320.74,165.97,164.58,302.94,43.24,24.96,8.83
9/1/2020,Borno,Budum,11.85,13.16,152.8,243.16,200,333.7,184.99,182.38,302.94,40.91,25.32,10.6
10/1/2020,Borno,Budum,11.85,13.16,289.2,220,241.65,273.7,146.19,147.74,302.94,40.19,26.09,3.36
11/1/2020,Borno,Budum,11.85,13.16,169.6,229.2,232.12,273.7,138.3,138.26,302.94,42.69,27.08,2.68
12/1/2020,Borno,Budum,11.85,13.16,169.6,238.76,222.66,354.44,148.48,152.15,302.94,49.99,27.02,0.85
1/1/2021,Borno,Budum,11.85,13.16,169.6,261.15,239.05,357.04,171.74,168.6,354.3,54.77,27.04,0.45
2/1/2021,Borno,Budum,11.85,13.16,172,232.5,234.55,357.04,193.71,187.5,354.3,62.28,27.65,0.55
3/1/2021,Borno,Budum,11.85,13.16,220.4,284.6,285.18,425.19,191.02,191.88,354.3,65.41,27.5,2.65
4/1/2021,Borno,Budum,11.85,13.16,224.4,284.25,302.77,425.19,193.4,191.28,354.3,64.81,27.75,4.05
5/1/2021,Borno,Budum,11.85,13.16,213.2,289.17,289.72,440,194.66,197,354.3,68.53,27.42,2.78
6/1/2021,Borno,Budum,11.85,13.16,250,335.83,321.47,428.52,218.6,226.02,354.3,73.16,26.56,6.56
7/1/2021,Borno,Budum,11.85,13.16,258.8,371.17,331.84,428.52,244.18,249.17,354.3,75.17,25.57,8.02
8/1/2021,Borno,Budum,11.85,13.16,261.2,327.1,333.86,428.52,243.78,243.92,354.3,70.75,25.53,8.78
9/1/2021,Borno,Budum,11.85,13.16,323.6,355.25,294.37,428.52,234.98,235.19,354.3,74.49,25.76,9.2
10/1/2021,Borno,Budum,11.85,13.16,316,299.61,296.57,339.26,196.42,191.35,354.3,83.54,26.49,6.21
11/1/2021,Borno,Budum,11.85,13.16,316,289.47,256.11,282.22,189.8,189.52,354.3,81.05,27.02,6.92
12/1/2021,Borno,Budum,11.85,13.16,308.8,302.38,251.46,282.22,199.84,198.6,354.3,74.17,27.03,0.04
1/1/2022,Borno,Budum,11.85,13.16,206,342.39,275.91,517.78,233.54,230,421.07,86.51,26.07,0.97
3/1/2022,Borno,Budum,11.85,13.16,250,271.29,290,517.78,226.95,225.94,421.07,117.25,27.92,1.6
2/1/2023,Borno,Budum,11.85,13.16,294,309.28,280.48,675.19,195.55,198.94,524.91,82.58,27.39,0.62
3/1/2023,Borno,Budum,11.85,13.16,294,309.28,280.48,727.78,195.55,198.94,524.91,78.43,27.61,3.21
4/1/2023,Borno,Budum,11.85,13.16,294,309.28,280.48,740,195.55,198.94,524.91,84.64,27.65,6
5/1/2023,Borno,Budum,11.85,13.16,294,309.28,280.48,760,195.55,198.94,524.91,75.47,27.82,3.31
6/1/2023,Borno,Budum,11.85,13.16,347,309.28,280.48,757.22,195.55,198.94,524.91,74.84,26.41,10.62
7/1/2023,Borno,Budum,11.85,13.16,476.13,183.67,150,765.23,116.3,119,524.91,80.11,26.04,7.86
8/1/2023,Borno,Budum,11.85,13.16,638.71,183.67,150,903.23,116.3,119,524.91,86.15,25.72,4.35
9/1/2023,Borno,Budum,11.85,13.16,638.71,309.28,280.48,925.93,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Borno,Budum,11.85,13.16,616.78,309.28,280.48,925.93,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Borno,Budum,11.85,13.16,601.54,183.67,150,841.88,116.3,119,524.91,82.94,27.22,3.86
6/1/2016,Borno,Bullunkutu,11.83,13.09,108,123,109.2,312.22,98.6,108.2,183.88,48.25,26.04,6.07
7/1/2016,Borno,Bullunkutu,11.83,13.09,125.2,132,119.68,303.7,111.75,119,183.88,44.95,25.33,4.15
9/1/2016,Borno,Bullunkutu,11.83,13.09,139.6,130.24,130,289.26,136,125.15,183.88,46.57,25.49,12.87
10/1/2016,Borno,Bullunkutu,11.83,13.09,139.6,142.88,138,283.7,113,116.98,183.88,49.52,26.48,8.92
11/1/2016,Borno,Bullunkutu,11.83,13.09,139.6,141.6,145.68,278.52,116.3,124.32,183.88,44.73,27.47,1.52
12/1/2016,Borno,Bullunkutu,11.83,13.09,110.4,141.5,141,291.48,120.72,126.35,183.88,53.31,27.18,0.23
2/1/2017,Borno,Bullunkutu,11.83,13.09,88.4,176,182.38,321.48,143.88,139.62,214.23,54.87,27.41,0.39
3/1/2017,Borno,Bullunkutu,11.83,13.09,88.4,187.2,183.5,321.48,137.5,147,214.23,51.59,27.79,2.45
4/1/2017,Borno,Bullunkutu,11.83,13.09,110.4,205,183.5,321.48,150.5,150,214.23,52.31,27.87,2.88
5/1/2017,Borno,Bullunkutu,11.83,13.09,100,220.6,188.75,307.04,150,150,214.23,50.33,27.5,6.26
7/1/2017,Borno,Bullunkutu,11.83,13.09,100,228,212.4,300,149.5,158.25,214.23,48.48,25.3,7.82
9/1/2017,Borno,Bullunkutu,11.83,13.09,150.8,205,182.24,300,137.6,135,214.23,56.15,25.32,5.23
10/1/2017,Borno,Bullunkutu,11.83,13.09,191.2,220,150,300,102.5,102.5,214.23,57.51,26.33,4.3
11/1/2017,Borno,Bullunkutu,11.83,13.09,154.4,166,149.97,250,96.68,105.58,214.23,62.71,26.85,1.89
12/1/2017,Borno,Bullunkutu,11.83,13.09,125.2,151,145,257.04,95.68,99.02,214.23,64.37,26.64,1.73
1/1/2018,Borno,Bullunkutu,11.83,13.09,132.4,230.16,137.73,257.04,102.13,99.63,240.14,69.08,25.9,0
2/1/2018,Borno,Bullunkutu,11.83,13.09,125.2,167.21,146.12,257.04,100.1,100.42,240.14,65.32,27.43,1.63
